District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
LUCKNOW,P16042115266,C1,PS1,PHONE,Dispute,Dispute With Unknown Person,26.83,81.008,26.307796883897986,81.56571625397025,8,M,2021,16,4,23,6,0,3
LUCKNOW,P17042101300,C1,PS1,TWITTER,Corona,Help For Other,26.826,81.01100000000001,26.466168474182865,81.66331249191028,39,F,2021,17,4,4,23,0,3
LUCKNOW,P17042102687,C1,PS1,PHONE,Theft,Residential Building,26.839,81.02600000000001,26.432009058869987,81.35506156258776,18,M,2021,17,4,8,31,0,3
LUCKNOW,P17042102742,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.836,81.02,26.793806957094603,81.01777259858495,18,F,2021,17,4,8,38,0,2
LUCKNOW,P17042102759,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.839,81.02600000000001,26.166863069751543,81.39665377573476,45,M,2021,17,4,8,39,0,3
LUCKNOW,P17042104001,C1,PS1,PHONE,Domestic Violence,Beating Senior Citizen,26.834,81.01899999999999,26.82866474763741,81.13407862097641,32,F,2021,17,4,10,14,0,2
LUCKNOW,P17042105650,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.833,81.028,26.31371082244325,81.48324057307977,28,M,2021,17,4,12,26,0,3
LUCKNOW,P17042106582,C1,PS1,PHONE,Theft,Other Location,26.846,81.061,26.757951369833897,81.6246117021424,28,F,2021,17,4,13,42,0,3
LUCKNOW,P17042107134,C1,PS1,PHONE,Property Disputes,House Capture,26.848000000000003,81.036,26.72772602764311,81.13500431931084,32,F,2021,17,4,14,33,0,3
LUCKNOW,P17042107253,C1,PS1,PHONE,Dispute,Dispute In Hospital,26.833,81.01899999999999,26.71494603360851,81.4862352254471,27,M,2021,17,4,14,45,0,3
LUCKNOW,P17042107973,C1,PS1,PHONE,Threat In Person,Attack,26.844,81.01,26.353925180028217,81.13825480439539,17,F,2021,17,4,15,44,0,3
LUCKNOW,P17042110010,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.832,81.02199999999999,26.283902873849936,81.09960027049794,25,F,2021,17,4,18,25,0,3
LUCKNOW,P17042114581,C1,PS1,PHONE,Unknown,Unknown,26.829,81.017,26.3775094859169,81.64763304826464,39,F,2021,17,4,22,37,0,3
LUCKNOW,P17042114953,C1,PS1,PHONE,Illegal Mining,Illegal Mining Land,26.829,81.053,26.406193145674223,81.40141943284038,18,M,2021,17,4,22,56,0,2
LUCKNOW,P17042114963,C1,PS1,PHONE,Information Against Police,Misbehavior By Ps Incharge,26.829,81.053,26.22578012175196,81.2022052571386,18,M,2021,17,4,22,57,0,3
LUCKNOW,P18042100949,C1,PS1,PHONE,Dispute,Other Dispute,26.839,81.02600000000001,26.121206495865227,81.25139505871819,47,F,2021,18,4,3,46,0,3
LUCKNOW,P18042101597,C1,PS1,PHONE,Unknown,Unknown,26.837,81.014,26.238053172060404,81.06510423109627,18,F,2021,18,4,7,0,0,3
LUCKNOW,P18042102162,C1,PS1,PHONE,Unknown,Unknown,26.837,81.016,26.317770632004915,81.09779577835702,13,F,2021,18,4,7,59,0,3
LUCKNOW,P18042106533,C1,PS1,PHONE,Corona,Help For Food Items,26.835,81.017,26.666394531895865,81.01015403894937,32,F,2021,18,4,13,40,0,3
LUCKNOW,P18042106984,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.845,81.016,26.63101542836888,81.33396513933106,12,M,2021,18,4,14,15,0,2
LUCKNOW,P18042110363,C1,PS1,TWITTER,Corona,Gathering On Street Park,26.839,81.02600000000001,26.87172272079066,81.52720767554227,17,M,2021,18,4,18,55,0,3
LUCKNOW,P18042110493,C1,PS1,PHONE,Corona,Gathering On Street Park,26.837,81.024,26.63756759416924,81.62190726018605,40,F,2021,18,4,19,4,0,3
LUCKNOW,P18042113269,C1,PS1,PHONE,Corona,Suspect Found Infected,26.837,81.016,26.14477855878308,81.48044388524839,34,F,2021,18,4,22,1,0,3
LUCKNOW,P18042113618,C1,PS1,PHONE,Corona,Gathering Funeral Other Celebration,26.851,81.04899999999999,26.776594077960542,81.44833124547232,33,M,2021,18,4,22,18,0,3
LUCKNOW,P18042114040,C1,PS1,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.852,81.051,26.119384392176432,81.27506301994359,21,F,2021,18,4,22,38,0,0
LUCKNOW,P18042114444,C1,PS1,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.851,81.04899999999999,26.20842018904868,81.52138136134859,22,M,2021,18,4,22,56,0,0
LUCKNOW,P19042100422,C1,PS1,TWITTER,Corona,Help For Other,26.834,81.01100000000001,26.4308530771453,81.32051896338976,8,F,2021,19,4,0,28,0,3
LUCKNOW,P19042100867,C1,PS1,TWITTER,Corona,Help For Other,26.826,81.006,26.550464403141223,81.39788607282104,19,F,2021,19,4,1,3,0,3
LUCKNOW,P19042103709,C1,PS1,PHONE,Corona,Help For Other,26.841,81.02199999999999,26.19638868471745,81.18595523029161,10,F,2021,19,4,8,51,0,3
LUCKNOW,P19042111178,C1,PS1,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,26.839,81.0,26.77855284818813,81.52916825992591,42,F,2021,19,4,15,31,0,2
LUCKNOW,P19042115042,C1,PS1,PHONE,Dispute,Other Dispute,26.845,81.063,26.86285638167065,81.20050626559802,19,M,2021,19,4,18,44,0,3
LUCKNOW,P20042100756,C1,PS1,PHONE,Unknown,Unknown,26.834,81.016,26.73970048832969,81.34230703698984,37,M,2021,20,4,2,8,0,3
LUCKNOW,P20042101155,C1,PS1,PHONE,Corona,Help For Other,26.835,81.008,26.27703831647496,81.64131173613569,6,M,2021,20,4,5,26,0,3
LUCKNOW,P20042101330,C1,PS1,PHONE,Threat In Person,Attack,26.839,80.997,26.50519844701841,81.46059895069936,31,F,2021,20,4,6,10,0,3
LUCKNOW,P20042103701,C1,PS1,PHONE,Dispute,Other Dispute,26.85,81.03399999999999,26.55299320307359,81.24829983816161,43,F,2021,20,4,10,2,0,3
LUCKNOW,P20042105120,C1,PS1,PHONE,Corona,Help For Other,26.84,81.025,26.841634492866618,81.13680354340512,36,F,2021,20,4,11,54,0,3
LUCKNOW,P20042107496,C1,PS1,PHONE,Animals Related,Found Injured Animal,26.843000000000004,81.033,26.561861504835075,81.33655835275056,41,F,2021,20,4,14,50,0,3
LUCKNOW,P20042107555,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.846,81.027,26.18187442653884,81.20942599134813,43,M,2021,20,4,14,54,0,3
LUCKNOW,P20042107842,C1,PS1,WhatsApp,Corona,Help For Other,26.839,81.02600000000001,26.31016262913139,81.62359178859266,18,M,2021,20,4,15,15,0,3
LUCKNOW,P20042111415,C1,PS1,PHONE,Domestic Violence,Husband Relatives To Beat Wife,26.839,81.02,26.31581611382758,81.38400523013746,48,F,2021,20,4,19,39,0,2
LUCKNOW,P20042112036,C1,PS1,PHONE,Unknown,Unknown,26.83,81.017,26.33338023719663,81.33777555520936,24,M,2021,20,4,20,15,0,3
LUCKNOW,P20042112411,C1,PS1,PHONE,Dispute,Other Dispute,26.833,81.036,26.26889442981632,81.07405633135669,25,M,2021,20,4,20,32,0,3
LUCKNOW,P20042115144,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.839,81.02600000000001,26.630882308539288,81.11587225107596,29,F,2021,20,4,22,37,0,3
LUCKNOW,P20042115426,C1,PS1,PHONE,Dispute,Other Dispute,26.834,81.007,26.234147606781747,81.1303043473776,23,M,2021,20,4,22,52,0,3
LUCKNOW,P21042100227,C1,PS1,PHONE,Dispute,Dispute With Unknown Person,26.838,81.02,26.132010071852232,81.52965733682831,16,F,2021,21,4,0,27,0,3
LUCKNOW,P21042101512,C1,PS1,PHONE,Threat In Person,Attack,26.837,81.016,26.141946903851004,81.1992779158612,30,F,2021,21,4,6,41,0,3
LUCKNOW,P21042102921,C1,PS1,PHONE,Corona,Help For Other,26.83,81.002,26.617585032530908,81.05547704179313,29,F,2021,21,4,9,16,0,3
LUCKNOW,P21042102998,C1,PS1,PHONE,Theft,Other Location,26.823,81.014,26.79803465301326,81.25620628446198,32,M,2021,21,4,9,24,0,3
LUCKNOW,P21042108285,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.823,81.014,26.44477854116595,81.18377477729932,18,F,2021,21,4,17,21,0,3
LUCKNOW,P21042108754,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.831,81.024,26.55477270936652,81.64837437834855,32,M,2021,21,4,18,1,0,2
LUCKNOW,P21042112295,C1,PS1,PHONE,Dispute,Dispute In Hospital,26.847,81.028,26.59148173129817,81.09855747132295,20,M,2021,21,4,21,46,0,3
LUCKNOW,P22042100452,C1,PS1,PHONE,Dispute,Dispute In Hospital,26.821,81.012,26.162739512359227,81.55061231225463,34,M,2021,22,4,1,8,0,3
LUCKNOW,P22042102600,C1,PS1,PHONE,Corona,Help For Other,26.839,81.02600000000001,26.56842510122237,81.13825565743261,43,F,2021,22,4,9,9,0,3
LUCKNOW,P22042102664,C1,PS1,PHONE,Corona,Suspect Found Infected,26.837,81.02,26.433089058512703,81.51913245319041,37,M,2021,22,4,9,17,0,3
LUCKNOW,P22042105059,C1,PS1,PHONE,Dispute,Other Dispute,26.826,81.01100000000001,26.24791980432504,81.64745458686644,34,M,2021,22,4,14,14,0,3
LUCKNOW,P22042110958,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.851,81.041,26.236964162823543,81.42986301588628,15,F,2021,22,4,22,3,0,3
LUCKNOW,P23042106321,C1,PS1,PHONE,Cyber Crimes,Obtain Illegally Atm / Bank  Information,26.837,81.024,26.54617969166237,81.18895986398884,5,F,2021,23,4,13,53,0,3
LUCKNOW,P23042108691,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.841,81.015,26.277528769972573,81.2681041356475,19,M,2021,23,4,17,11,0,3
LUCKNOW,P23042109504,C1,PS1,PHONE,Dispute,Dispute Between Hijras,26.843000000000004,81.016,26.60048141893232,81.16512563702068,33,F,2021,23,4,18,21,0,3
LUCKNOW,P23042110565,C1,PS1,PHONE,Child Crime(Sexual Abuse),Teasing On Public Place,26.839,81.00399999999999,26.667961862500068,81.07875053230296,46,F,2021,23,4,19,46,0,2
LUCKNOW,P23042111042,C1,PS1,PHONE,Dispute,Other Dispute,26.84,81.025,26.79215928076625,81.02482814507273,39,F,2021,23,4,20,15,0,3
LUCKNOW,P23042112010,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.843000000000004,81.013,26.26458406390455,81.13395819132533,14,F,2021,23,4,21,3,0,3
LUCKNOW,P24042101782,C1,PS1,PHONE,Gambling,Play Cards,26.829,81.006,26.37205453107509,81.19649810371367,5,F,2021,24,4,7,24,0,3
LUCKNOW,P24042101973,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Women,26.839,81.02600000000001,26.903814926060747,81.45998726475428,35,M,2021,24,4,7,43,0,3
LUCKNOW,P24042106339,C1,PS1,PHONE,Corona,Help For Other,26.839,81.02600000000001,26.114433597509315,81.24902039760158,36,F,2021,24,4,13,36,0,3
LUCKNOW,P24042108246,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.839,81.028,26.21790922158268,81.42352837999556,45,M,2021,24,4,16,41,0,3
LUCKNOW,P25042100394,C1,PS1,PHONE,Dispute,Other Dispute,26.839,81.02600000000001,26.971877641382168,81.44719726635843,9,F,2021,25,4,0,45,0,3
LUCKNOW,P25042102778,C1,PS1,PHONE,Found Deadbody,Male Dead Body,26.847,81.039,26.19384119309113,81.2617127694404,8,M,2021,25,4,9,8,0,1
LUCKNOW,P25042103658,C1,PS1,PHONE,Corona,Gathering Vegetable Market,26.839,81.0,26.127878835624912,81.47281571759103,45,F,2021,25,4,10,17,0,3
LUCKNOW,P26042101218,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.837,81.008,26.55241149029799,81.35346584601282,44,F,2021,26,4,1,20,0,3
LUCKNOW,P26042103109,C1,PS1,PHONE,Suspicious Object Information,Information About Suspicious Object In Building/Campus/Location,26.835,81.04,26.93199989770861,81.14125033696793,19,M,2021,26,4,7,33,0,2
LUCKNOW,P26042106670,C1,PS1,PHONE,Threat On Phone Email Social Media,Attack,26.834,81.01100000000001,26.41345848190649,81.04562333441882,36,F,2021,26,4,12,18,0,3
LUCKNOW,P26042108513,C1,PS1,PHONE,Dacoity,House,26.828000000000003,81.002,26.203687330332244,81.2015531405343,17,M,2021,26,4,14,38,0,2
LUCKNOW,P26042108611,C1,PS1,WhatsApp,Threat In Person,Threatening To Kill,26.834,81.006,26.43962261800753,81.18846043690012,39,F,2021,26,4,14,47,0,3
LUCKNOW,P26042116018,C1,PS1,PHONE,Theft,Two Wheeler Vehicle,26.839,81.02600000000001,26.93027825105944,81.56738078585076,36,F,2021,26,4,22,6,0,3
LUCKNOW,P27042103078,C1,PS1,PHONE,Domestic Violence,Beating Senior Citizen,26.837,81.02,26.54627875598481,81.07096563183546,21,M,2021,27,4,8,33,0,2
LUCKNOW,P27042103349,C1,PS1,PHONE,Threat In Person,Attack,26.839,81.02600000000001,26.335613242712807,81.31559280305143,45,F,2021,27,4,8,58,0,3
LUCKNOW,P27042103485,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.841,81.02199999999999,26.86421452762006,81.15581767481432,7,M,2021,27,4,9,8,0,3
LUCKNOW,P27042106865,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.842,81.03699999999999,26.28798069826336,81.0566519606729,45,M,2021,27,4,13,20,0,2
LUCKNOW,P27042108219,C1,PS1,PHONE,Theft,Four Wheeler Vehicle,26.839,81.02,26.856113252452296,81.08759339035048,7,F,2021,27,4,15,15,0,3
LUCKNOW,P27042110733,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.833,81.02199999999999,26.853955546331846,81.63587360443562,5,F,2021,27,4,18,23,0,2
LUCKNOW,P27042110893,C1,PS1,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.833,81.02199999999999,26.60857011238889,81.26625143749918,47,F,2021,27,4,18,33,0,2
LUCKNOW,P27042113099,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.842,81.063,26.61176483713274,81.56767070578073,33,M,2021,27,4,20,38,0,2
LUCKNOW,P27042114665,C1,PS1,PHONE,Dispute,Other Dispute,26.827,81.055,26.19597875298694,81.07010290946707,39,M,2021,27,4,21,44,0,3
LUCKNOW,P27042115304,C1,PS1,PHONE,Dispute,Other Dispute,26.83,81.015,26.397491053207816,81.63535240613218,41,M,2021,27,4,22,12,0,3
LUCKNOW,P28042106929,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.844,81.062,26.134064937825887,81.25884386146288,38,M,2021,28,4,13,36,0,2
LUCKNOW,P28042106942,C1,PS1,PHONE,Information Against Police,Misbehavior By Prv,26.846,81.06,26.54712370312815,81.34148852135583,23,F,2021,28,4,13,37,0,3
LUCKNOW,P28042109194,C1,PS1,PHONE,Unknown,Unknown,26.836,81.009,26.83868093064932,81.09192862241488,25,M,2021,28,4,16,38,0,3
LUCKNOW,P28042111055,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.825,81.02600000000001,26.74479521501844,81.6169544314966,36,F,2021,28,4,18,47,0,3
LUCKNOW,P28042112331,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.835,81.028,26.613672160504265,81.06197681711946,12,F,2021,28,4,20,10,0,3
LUCKNOW,P28042116293,C1,PS1,PHONE,Threat In Person,Attack,26.834,81.007,26.81915103139796,81.21688707969506,23,M,2021,28,4,23,3,0,3
LUCKNOW,P29042102795,C1,PS1,PHONE,Theft,Two Wheeler Vehicle,26.833,81.01899999999999,26.92744327140257,81.28932970426888,32,F,2021,29,4,4,32,0,3
LUCKNOW,P29042103554,C1,PS1,PHONE,Found Deadbody,Male Dead Body,26.833,81.00399999999999,26.27797997016773,81.31223235584281,25,F,2021,29,4,7,10,0,1
LUCKNOW,P29042118272,C1,PS1,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.833,81.024,26.210782194822286,81.1716594800458,38,F,2021,29,4,22,49,0,2
LUCKNOW,P30042104305,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.839,81.027,26.12864502141825,81.12832408933542,7,M,2021,30,4,10,44,0,3
LUCKNOW,P30042109046,C1,PS1,PHONE,Theft,Four Wheeler Vehicle,26.835,81.02199999999999,26.85369376853248,81.21225262674496,24,F,2021,30,4,17,13,0,3
LUCKNOW,P30042110146,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.828000000000003,81.024,26.667304938010584,81.5915506142467,5,M,2021,30,4,18,34,0,3
LUCKNOW,P30042113632,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.825,81.012,26.801303143299943,81.48310442690942,37,M,2021,30,4,21,32,0,3
LUCKNOW,P30042114378,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.826,81.014,26.202277064400747,81.10346373685239,5,F,2021,30,4,22,0,0,3
LUCKNOW,P30042116434,C1,PS1,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,26.838,81.061,26.25779976476145,81.10994358665191,17,M,2021,30,4,23,26,0,2
LUCKNOW,P01052101755,C1,PS1,PHONE,Theft,Two Wheeler Vehicle,26.832,81.01899999999999,26.47852438696048,81.30562140922396,6,M,2021,5,1,6,0,32,3
LUCKNOW,P01052106101,C1,PS1,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.833,81.01899999999999,26.997161351216715,81.21070253751932,17,M,2021,5,1,12,12,30,3
LUCKNOW,P01052106331,C1,PS1,PHONE,Domestic Violence,Beat Children By Familymembers,26.849,81.039,26.636371655815488,81.59238565821269,18,F,2021,5,1,12,29,35,2
LUCKNOW,P01052107114,C1,PS1,PHONE,Dispute,Sewer Dispute,26.834,81.01100000000001,26.365725191308204,81.61615686538886,40,M,2021,5,1,13,38,44,3
LUCKNOW,P01052107503,C1,PS1,PHONE,Dispute,Other Dispute,26.844,81.062,26.83703972500018,81.18468945540204,30,M,2021,5,1,14,15,12,3
LUCKNOW,P01052107624,C1,PS1,PHONE,Domestic Violence,Other Kind Torturing To Senior Citizen,26.841,81.002,26.635446483985547,81.10061091036013,27,M,2021,5,1,14,25,2,2
LUCKNOW,P01052109081,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.833,81.017,26.681225381783065,81.36425394705326,39,M,2021,5,1,16,34,18,2
LUCKNOW,P01052111385,C1,PS1,PHONE,Dispute,Dispute In Hospital,26.821,81.012,26.9024492329734,81.40453247990864,9,M,2021,5,1,19,19,57,3
LUCKNOW,P01052112057,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.832,81.01,26.692678292271093,81.11356430343633,9,F,2021,5,1,20,11,17,3
LUCKNOW,P01052112310,C1,PS1,PHONE,Dispute,Dispute Between Ride And Driver,26.838,81.001,26.45700258824665,81.04836531309495,36,M,2021,5,1,20,28,40,3
LUCKNOW,P01052112820,C1,PS1,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.849,81.039,26.65111585366517,81.06438681262216,34,M,2021,5,1,20,59,45,2
LUCKNOW,P01052114325,C1,PS1,PHONE,Female Sexual Harrassment,Attempted Rape In Building Or Campus,26.839,81.02600000000001,26.78645734632497,81.11627636215715,45,F,2021,5,1,22,35,33,2
LUCKNOW,P02052100719,C1,PS1,PHONE,Illegal Mining,Illegal Mining Land,26.818,81.015,26.39895471081546,81.55704862353818,47,F,2021,5,2,3,36,53,2
LUCKNOW,P02052101439,C1,PS1,PHONE,Theft,Two Wheeler Vehicle,26.831,81.02199999999999,26.73226360218915,81.31715305016745,32,F,2021,5,2,7,20,11,3
LUCKNOW,P02052112721,C1,PS1,PHONE,Unknown,Unknown,26.834,81.01100000000001,26.601806299521705,81.43621401892383,22,F,2021,5,2,22,35,11,3
LUCKNOW,P03052102696,C1,PS1,PHONE,Forgery,Forged Signature,26.846,81.02,26.670584222452582,81.00593641939643,39,F,2021,5,3,8,36,35,3
LUCKNOW,P03052102758,C1,PS1,PHONE,Unknown,Unknown,26.834,81.01100000000001,26.984179643135214,81.34381249265685,44,M,2021,5,3,8,41,9,3
LUCKNOW,P03052109584,C1,PS1,PHONE,Dispute,Other Dispute,26.838,81.009,26.588473522596985,81.53065837497115,12,M,2021,5,3,16,56,8,3
LUCKNOW,P03052111308,C1,PS1,TWITTER,Corona,Gathering On Street Park,26.839,81.02600000000001,26.41698998182507,81.43702831093005,43,M,2021,5,3,18,48,47,3
LUCKNOW,P03052113907,C1,PS1,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.825,81.044,26.64700444984788,81.06048408558115,39,M,2021,5,3,21,4,6,2
LUCKNOW,P03052115296,C1,PS1,PHONE,Missing,Women,26.854,81.042,26.96382189777644,81.12358530970282,11,F,2021,5,3,22,10,17,3
LUCKNOW,P04052102476,C1,PS1,PHONE,Corona,Gathering Crowd Market,26.84,81.025,26.23323429087681,81.01931073848067,31,F,2021,5,4,8,40,53,3
LUCKNOW,P04052114046,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.835,81.014,26.883225598559264,81.63128794789283,9,M,2021,5,4,21,24,51,2
LUCKNOW,P04052114843,C1,PS1,PHONE,Domestic Violence,Husband To Beat Wife,26.835,81.014,26.64121430023498,81.43186069571672,34,F,2021,5,4,22,10,37,2
LUCKNOW,P05052106509,C1,PS1,PHONE,Found Deadbody,Male Dead Body,26.835,81.008,26.44458260091256,81.49793320061309,26,F,2021,5,5,13,19,11,1
LUCKNOW,P05052112272,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.825,81.013,26.982718152026468,81.61219993140304,10,F,2021,5,5,20,46,8,3
LUCKNOW,P05052114405,C1,PS1,PHONE,Dispute,Other Dispute,26.824,81.014,26.37022589833529,81.42558980677185,30,M,2021,5,5,23,33,25,3
LUCKNOW,P06052100340,C1,PS1,PHONE,Dispute,Dispute In Hospital,26.848000000000003,81.028,26.85979911590622,81.41409674167451,32,M,2021,5,6,1,49,16,3
LUCKNOW,P06052100430,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.85,81.046,26.36613662797884,81.25312745810884,19,M,2021,5,6,2,43,33,3
LUCKNOW,P06052102899,C1,PS1,PHONE,Dispute,Other Dispute,26.834,81.006,26.326991537252976,81.44782658299066,20,M,2021,5,6,9,25,55,3
LUCKNOW,P06052108749,C1,PS1,PHONE,Corona,Open School/Coaching Institution/College/Office,26.846,81.02,26.566559287300443,81.38900594617881,48,M,2021,5,6,17,5,42,3
LUCKNOW,P06052109887,C1,PS1,PHONE,Unknown,Unknown,26.839,81.0,26.352581959557515,81.3215385188133,19,M,2021,5,6,18,34,29,3
LUCKNOW,P06052110696,C1,PS1,PHONE,Dispute,Other Dispute,26.836,81.02600000000001,26.27333925286697,81.45416190593305,20,F,2021,5,6,19,37,24,3
LUCKNOW,P06052111472,C1,PS1,PHONE,Robbery,On Road,26.846,81.02199999999999,26.358919903727266,81.42009353780776,24,M,2021,5,6,20,37,39,2
LUCKNOW,P07052103582,C1,PS1,PHONE,Dispute,Money Transactions Dispute,26.834,81.01100000000001,26.810707441546462,81.49180665462629,28,F,2021,5,7,10,47,53,3
LUCKNOW,P07052106114,C1,PS1,PHONE,Threat In Person,Threatening To Kill,26.838,81.008,26.84218319694547,81.48999682101186,18,M,2021,5,7,14,26,58,3
LUCKNOW,P07052106187,C1,PS1,PHONE,Dispute,Other Dispute,26.839,81.028,26.841120240348506,81.5485609409027,27,F,2021,5,7,14,35,16,3
LUCKNOW,P07052106199,C1,PS1,PHONE,Information Against Police,Demand For Money By Ps Station Incharge,26.839,81.02600000000001,26.82849742626864,81.4440764297097,37,M,2021,5,7,14,36,34,3
LUCKNOW,P07052107446,C1,PS1,PHONE,Pollution,Sound Pollution,26.846,81.02199999999999,26.39335814597252,81.56308479830949,13,M,2021,5,7,16,43,40,0
LUCKNOW,P07052107741,C1,PS1,PHONE,Pollution,Pollution From Industry,26.839,81.02600000000001,26.405220785775832,81.65949821233055,10,M,2021,5,7,17,10,31,0
LUCKNOW,P07052107831,C1,PS1,PHONE,Corona,Gathering Crowd Market,26.838,81.0,26.527449347044985,81.40651249493384,22,M,2021,5,7,17,18,26,3
LUCKNOW,P08052109874,C1,PS1,PHONE,Dispute,Dispute With Drunk Person,26.833,81.036,26.36858086473993,81.1828943815723,31,M,2021,5,8,19,39,29,3
LUCKNOW,P08052110441,C1,PS1,PHONE,Theft,Other Location,26.835,81.008,26.433452583228352,81.34559531507752,12,M,2021,5,8,20,26,49,3
LUCKNOW,P09052101639,C1,PS1,PHONE,Corona,Help For Other,26.834,81.01100000000001,26.95149019420854,81.0071093982692,36,F,2021,5,9,7,42,46,3
LUCKNOW,P09052106587,C1,PS1,PHONE,Missing,Mobile,26.839,81.055,26.911246942698416,81.57904948456523,10,F,2021,5,9,14,20,56,3
LUCKNOW,P09052110407,C1,PS1,PHONE,Corona,Open School/Coaching Institution/College/Office,26.842,81.027,26.46881987724517,81.51411069203326,6,F,2021,5,9,19,54,41,3
LUCKNOW,P10052107772,C1,PS1,PHONE,Dispute,Other Dispute,26.839,81.027,26.800126594121185,81.1632531543702,9,F,2021,5,10,16,19,41,3
LUCKNOW,P10052109424,C1,PS1,PHONE,Gambling,Betting,26.825,81.015,26.897306546543145,81.02350793426277,16,F,2021,5,10,18,25,26,3
